"artist","song","years_old_13","years_old_12","years_old_11","years_old_10","years_old_9","years_old_8","years_old_7","years_old_6","years_old_5","years_old_4","years_old_3","years_old_2","years_old_1","years_old_0","years_pre_birth_1","years_pre_birth_2","years_pre_birth_3","years_pre_birth_4","years_pre_birth_5","years_pre_birth_6","years_pre_birth_7","years_pre_birth_8","years_pre_birth_9","years_pre_birth_10"
"Patty Smyth","Sometimes Love Just Ain't Enough",0.667676767676768,0.475,0.673469387755102,0.58695652173913,0.342105263157895,0.413793103448276,0.318181818181818,0.218181818181818,0.223880597014925,0.212121212121212,0.142857142857143,0.153846153846154,0.166666666666667,0.134615384615385,0.0535714285714286,0.04,0.125,0.0677966101694915,0.0769230769230769,0.0882352941176471,0.1,0.111111111111111,0,0
"Paula Abdul","Opposites Attract",0.802350427350427,0.866666666666667,0.829268292682927,0.605263157894737,0.755555555555556,0.589285714285714,0.589285714285714,0.464285714285714,0.457142857142857,0.428571428571429,0.225806451612903,0.298507462686567,0.168831168831169,0.2,0.28,0.203703703703704,0.274509803921569,0.172413793103448,0.0925925925925926,0.111111111111111,0.0731707317073171,0.102564102564103,0.238095238095238,0.157894736842105
"Paula Abdul","Rush Rush",0.784656084656085,0.681818181818182,0.55,0.479166666666667,0.355932203389831,0.230769230769231,0.4,0.272727272727273,0.114285714285714,0.184210526315789,0.117647058823529,0.140350877192982,0.114754098360656,0.0769230769230769,0.0746268656716418,0.107142857142857,0.0952380952380952,0.06,0.0851063829787234,0.0652173913043478,0.104166666666667,0.125,0.12,0
"Paula Abdul","The Promise Of A New Day",0.587416817906836,0.404761904761905,0.478260869565217,0.439024390243902,0.192307692307692,0.22,0.363636363636364,0.133333333333333,0.145161290322581,0.0645161290322581,0.0909090909090909,0.0375,0.125,0.0625,0.0344827586206897,0.0161290322580645,0.0535714285714286,0.0434782608695652,0.0188679245283019,0.0263157894736842,0.0555555555555556,0.0571428571428571,0.03125,0
"Peabo Bryson and Regina Bell","A Whole New World",0.872497147006951,0.978260869565217,0.946428571428571,0.851063829787234,0.852459016393443,0.940298507462687,0.87037037037037,0.903225806451613,0.957746478873239,0.863013698630137,0.818181818181818,0.830769230769231,0.836734693877551,0.777777777777778,0.729166666666667,0.731707317073171,0.758620689655172,0.704545454545455,0.588235294117647,0.741935483870968,0.709677419354839,0,0,0
"Pearl Jam","Last Kiss",0.667333988373045,0.609375,0.522388059701492,0.645569620253165,0.454545454545455,0.396825396825397,0.492063492063492,0.296296296296296,0.25,0.25531914893617,0.212121212121212,0.125,0.15625,0.208333333333333,0.133333333333333,0,0,0,0,0,0,0,0,0
"Pebbles","Giving You The Benefit",0.313628899835796,0.184210526315789,0.16,0.2,0.109090909090909,0.203125,0.0930232558139535,0.08,0.111111111111111,0.078125,0.10958904109589,0.0862068965517241,0.145833333333333,0.132352941176471,0.0909090909090909,0.0625,0.0476190476190476,0.046875,0.06,0.0714285714285714,0.0810810810810811,0.121951219512195,0.16,0.0384615384615385
"Phil Collins","Do You Remember?",0.614814814814815,0.285714285714286,0.324324324324324,0.22,0.345454545454545,0.241379310344828,0.232558139534884,0.25,0.203389830508475,0.0701754385964912,0.132530120481928,0.15625,0.117647058823529,0.153846153846154,0.148148148148148,0.0425531914893617,0.163636363636364,0.0727272727272727,0.121951219512195,0.0980392156862745,0.147058823529412,0.0526315789473684,0.166666666666667,0.0882352941176471
"Phil Collins","I Wish It Would Rain Down",0.597640333272517,0.512820512820513,0.441176470588235,0.425,0.242424242424242,0.216666666666667,0.264705882352941,0.258620689655172,0.138461538461538,0.211538461538462,0.232142857142857,0.215384615384615,0.185714285714286,0.125,0.136363636363636,0.137254901960784,0.140350877192982,0.158730158730159,0.186440677966102,0.0638297872340425,0.116279069767442,0.12,0.0333333333333333,0.0714285714285714
"Phil Collins","Something Happened On The Way To Heaven",0.849629587199756,0.636363636363636,0.897435897435897,0.72,0.659090909090909,0.69811320754717,0.578947368421053,0.433962264150943,0.542857142857143,0.56,0.452380952380952,0.408163265306122,0.338461538461538,0.413333333333333,0.4,0.403508771929825,0.372549019607843,0.309090909090909,0.290909090909091,0.232142857142857,0.323529411764706,0.411764705882353,0.375,0.1875
"Poison","Something To Believe In",0.338570210692973,0.394736842105263,0.277777777777778,0.207547169811321,0.226415094339623,0.177777777777778,0.203125,0.19672131147541,0.148648648648649,0.0793650793650794,0.17910447761194,0.108695652173913,0.0533333333333333,0.0576923076923077,0.0967741935483871,0.120689655172414,0.0526315789473684,0.106382978723404,0.0222222222222222,0.214285714285714,0.0263157894736842,0.152173913043478,0.0740740740740741,0.08
"Poison","Unskinny Bop",0.520171472792441,0.542857142857143,0.454545454545455,0.363636363636364,0.283018867924528,0.264150943396226,0.232558139534884,0.262295081967213,0.102040816326531,0.191780821917808,0.154929577464789,0.231884057971014,0.171875,0.145161290322581,0.295774647887324,0.22,0.0727272727272727,0.226415094339623,0.0727272727272727,0.157894736842105,0.19047619047619,0.125,0,0.0810810810810811
"Prince","Diamonds And Pearls",0.31346971971972,0.268292682926829,0.19047619047619,0.101694915254237,0.0697674418604651,0.0597014925373134,0.123076923076923,0.0769230769230769,0.0655737704918033,0.0806451612903226,0.078125,0.046875,0.032258064516129,0.0476190476190476,0.0416666666666667,0.0625,0.0384615384615385,0.0833333333333333,0.130434782608696,0.230769230769231,0.0689655172413793,0.176470588235294,0,0
"Proclaimers, The","I'm Gonna Be",0.951912285245619,0.962264150943396,0.962264150943396,0.82258064516129,0.945205479452055,0.796296296296296,0.88135593220339,0.909090909090909,0.871428571428571,0.897058823529412,0.855072463768116,0.912280701754386,0.808510638297872,0.82,0.854838709677419,0.754098360655738,0.593220338983051,0.742857142857143,0.651162790697674,0.516129032258065,0.65625,0,0,0
"Puff Daddy and Faith Evans","I'll Be Missing You",0.934183944710261,1,0.973684210526316,0.969230769230769,0.918918918918919,0.949152542372881,0.924242424242424,0.823529411764706,0.819672131147541,0.757575757575758,0.8125,0.714285714285714,0.722222222222222,0.815789473684211,0.6,0.548387096774194,0.555555555555556,0,0,0,0,0,0,0
"Puff Daddy","Been Around The World",0.519508450264345,0.448275862068966,0.397435897435897,0.291666666666667,0.276923076923077,0.283333333333333,0.301587301587302,0.172413793103448,0.222222222222222,0.183673469387755,0.240740740740741,0.128205128205128,0.181818181818182,0.151515151515152,0.125,0.136363636363636,0,0,0,0,0,0,0,0
"Puff Daddy","Can't Nobody Hold Me Down",0.60816808832761,0.592592592592593,0.426229508196721,0.438356164383562,0.4,0.538461538461538,0.366666666666667,0.396551724137931,0.395833333333333,0.465116279069767,0.276595744680851,0.211538461538462,0.358974358974359,0.433962264150943,0.259259259259259,0.379310344827586,0.363636363636364,0,0,0,0,0,0,0
"Puff Daddy","Satisfy You",0.274747474747475,0.328571428571429,0.227272727272727,0.159420289855072,0.180327868852459,0.109090909090909,0.0833333333333333,0.192307692307692,0.166666666666667,0.12,0.146341463414634,0.177777777777778,0.1,0.258064516129032,0.0689655172413793,0,0,0,0,0,0,0,0,0
"Quad City DJ's","C'Mon N' Ride It",0.448684872059485,0.456140350877193,0.557377049180328,0.370967741935484,0.514705882352941,0.357142857142857,0.4,0.354838709677419,0.192982456140351,0.154929577464789,0.147540983606557,0.0789473684210526,0.0862068965517241,0.0222222222222222,0.0666666666666667,0.0540540540540541,0.2,0.0606060606060606,0,0,0,0,0,0
"R. Kelly","Bump N' Grind",0.359745322245322,0.365079365079365,0.296875,0.272727272727273,0.353846153846154,0.3125,0.183098591549296,0.28169014084507,0.233333333333333,0.26984126984127,0.203389830508475,0.307692307692308,0.220338983050847,0.191489361702128,0.0869565217391304,0.0952380952380952,0.0769230769230769,0.108108108108108,0.111111111111111,0.172413793103448,0,0,0,0
"R. Kelly","Down Low",0.140265599186682,0.0952380952380952,0.170212765957447,0.125,0.102564102564103,0.0909090909090909,0.0810810810810811,0.0178571428571429,0.0303030303030303,0.134615384615385,0.05,0.0975609756097561,0.04,0.0434782608695652,0,0.0625,0,0.0333333333333333,0,0,0,0,0,0
"R. Kelly","I Believe I Can Fly",0.978494623655914,0.983333333333333,0.985507246376812,0.962264150943396,0.985294117647059,0.92156862745098,0.970588235294118,0.939393939393939,0.981132075471698,0.958333333333333,0.938775510204082,0.891304347826087,0.966666666666667,0.830188679245283,0.866666666666667,0.725,0.848484848484849,0.821428571428571,0,0,0,0,0,0
"R. Kelly","I'm Your Angel",0.452669188734763,0.433333333333333,0.307692307692308,0.303571428571429,0.305555555555556,0.359375,0.223880597014925,0.236363636363636,0.137931034482759,0.196428571428571,0.162790697674419,0.186046511627907,0.128205128205128,0.111111111111111,0.111111111111111,0.208333333333333,0,0,0,0,0,0,0,0
"R. Kelly","You Remind Me Of Something",0.26479206736915,0.220338983050847,0.232142857142857,0.185185185185185,0.169014084507042,0.12280701754386,0.104477611940299,0.202898550724638,0.123076923076923,0.148148148148148,0.0892857142857143,0.166666666666667,0.0769230769230769,0.0344827586206897,0.0625,0.0487804878048781,0.0857142857142857,0.151515151515152,0,0,0,0,0,0
"R.E.M.","Losing My Religion",1,0.975,1,0.964912280701754,0.983606557377049,0.98,0.96875,0.970588235294118,0.866666666666667,0.912280701754386,0.905405405405405,0.888888888888889,0.847222222222222,0.835820895522388,0.907407407407407,0.80952380952381,0.777777777777778,0.814814814814815,0.8,0.738095238095238,0.784313725490196,0.709677419354839,0.59375,0
"Ralph Tresvant","Sensitivity",0.245475113122172,0.205882352941176,0.14,0.155172413793103,0.142857142857143,0.119047619047619,0.109375,0.220338983050847,0.145454545454545,0.12280701754386,0.102941176470588,0.078125,0.135135135135135,0.15,0.0666666666666667,0.132075471698113,0.0625,0.12,0.117647058823529,0.11864406779661,0.0789473684210526,0.037037037037037,0.0454545454545455,0
"Real McCoy","Another Night",0.855928954766164,0.862745098039216,0.857142857142857,0.846153846153846,0.838235294117647,0.876712328767123,0.830769230769231,0.840579710144927,0.686274509803922,0.696969696969697,0.679245283018868,0.578947368421053,0.541666666666667,0.547619047619048,0.531914893617021,0.311111111111111,0.341463414634146,0.5,0.545454545454545,0.375,0,0,0,0
"Real McCoy","Run Away",0.672318934021062,0.810344827586207,0.583333333333333,0.685714285714286,0.6,0.525423728813559,0.464285714285714,0.408450704225352,0.39344262295082,0.48,0.269230769230769,0.418181818181818,0.224489795918367,0.195652173913043,0.178571428571429,0.244444444444444,0.272727272727273,0.161290322580645,0.21875,0,0,0,0,0
"Red Hot Chili Peppers","Under The Bridge",0.946271338724169,0.928571428571429,0.94,0.927272727272727,0.933333333333333,0.925925925925926,0.983333333333333,0.880597014925373,0.88135593220339,0.888888888888889,0.8,0.788461538461538,0.847457627118644,0.75,0.758064516129032,0.645833333333333,0.615384615384615,0.685714285714286,0.645833333333333,0.488372093023256,0.580645161290323,0.342857142857143,0,0
"Ricky Martin","Livin' La Vida Loca",0.972285780086798,0.96969696969697,0.952380952380952,0.952380952380952,0.913793103448276,0.849056603773585,0.875,0.914893617021277,0.854166666666667,0.865384615384615,0.788461538461538,0.82051282051282,0.813953488372093,0.6,0.727272727272727,0,0,0,0,0,0,0,0,0
"Ricky Martin","She's All I Ever Had",0.362631707914727,0.417910447761194,0.285714285714286,0.333333333333333,0.19672131147541,0.216666666666667,0.0784313725490196,0.0638297872340425,0.12280701754386,0.169811320754717,0.138888888888889,0.106382978723404,0.0526315789473684,0.142857142857143,0.0645161290322581,0,0,0,0,0,0,0,0,0
"Right Said Fred","I'm Too Sexy",0.921375408217514,0.957446808510638,0.890625,0.841269841269841,0.851851851851852,0.851351351351351,0.785714285714286,0.842105263157895,0.8,0.730769230769231,0.754385964912281,0.618181818181818,0.640625,0.541666666666667,0.607843137254902,0.480769230769231,0.38,0.272727272727273,0.333333333333333,0.324324324324324,0.264705882352941,0.230769230769231,0,0
"Rod Stewart","Downtown Train",0.660119047619048,0.56,0.511627906976744,0.450980392156863,0.410714285714286,0.473684210526316,0.363636363636364,0.314814814814815,0.197183098591549,0.292307692307692,0.242424242424242,0.149253731343284,0.203389830508475,0.116666666666667,0.118421052631579,0.125,0.132075471698113,0.0408163265306122,0.0727272727272727,0.0465116279069767,0.113636363636364,0.0285714285714286,0.0384615384615385,0.115384615384615
"Roxette","Dangerous",0.538180576890254,0.305555555555556,0.333333333333333,0.225806451612903,0.269230769230769,0.155172413793103,0.208333333333333,0.106060606060606,0.116666666666667,0.0895522388059701,0.152542372881356,0.0895522388059701,0.0714285714285714,0.0754716981132075,0.0289855072463768,0.0350877192982456,0,0.0576923076923077,0.12962962962963,0.04,0.0652173913043478,0.103448275862069,0.129032258064516,0.217391304347826
"Roxette","Fading Like A Flower",0.274833171649469,0.377777777777778,0.232142857142857,0.156862745098039,0.111111111111111,0.15625,0.25,0.192982456140351,0.120689655172414,0.107692307692308,0.140845070422535,0.1,0.142857142857143,0.114285714285714,0.0888888888888889,0.153846153846154,0.0952380952380952,0.08,0.162790697674419,0.146341463414634,0.195121951219512,0.09375,0.135135135135135,0
"Roxette","It Must Have Been Love",0.929745063365753,0.961538461538462,0.96551724137931,0.916666666666667,0.888888888888889,0.862068965517241,0.787878787878788,0.833333333333333,0.75,0.703703703703704,0.661538461538462,0.625,0.509803921568627,0.694915254237288,0.608695652173913,0.521739130434783,0.491525423728814,0.5,0.44,0.611111111111111,0.416666666666667,0.527777777777778,0.392857142857143,0.35
"Roxette","Joyride",0.815565774804905,0.782608695652174,0.628571428571429,0.573770491803279,0.490909090909091,0.456521739130435,0.528571428571429,0.453125,0.298507462686567,0.166666666666667,0.288888888888889,0.149253731343284,0.258064516129032,0.166666666666667,0.196969696969697,0.189655172413793,0.192307692307692,0.075,0.111111111111111,0.0930232558139535,0.121212121212121,0.157894736842105,0.222222222222222,0
"SWV","Right Here",0.51933672803238,0.553191489361702,0.490909090909091,0.340425531914894,0.313725490196078,0.345238095238095,0.232876712328767,0.2,0.214285714285714,0.225806451612903,0.189655172413793,0.303571428571429,0.185185185185185,0.117647058823529,0.0869565217391304,0.142857142857143,0.0454545454545455,0.037037037037037,0.116279069767442,0.129032258064516,0.0909090909090909,0,0,0
"SWV","Weak",0.339309241483155,0.322033898305085,0.212765957446809,0.216666666666667,0.220588235294118,0.253521126760563,0.0972222222222222,0.10958904109589,0.0819672131147541,0.111111111111111,0.115942028985507,0.0961538461538462,0.170212765957447,0.0701754385964912,0.0508474576271186,0.0681818181818182,0.133333333333333,0.0952380952380952,0.0222222222222222,0.03125,0.107142857142857,0,0,0
"Salt 'N Pepa","Shoop",0.636175690435325,0.716981132075472,0.614035087719298,0.672131147540984,0.657534246575342,0.657534246575342,0.557142857142857,0.466666666666667,0.457142857142857,0.384615384615385,0.446153846153846,0.365079365079365,0.254237288135593,0.291666666666667,0.27906976744186,0.32,0.325581395348837,0.260869565217391,0.266666666666667,0.181818181818182,0.178571428571429,0,0,0
"Salt 'N Pepa","Whatta Man",0.923041778231119,0.844827586206897,0.907407407407407,0.926470588235294,0.865671641791045,0.76271186440678,0.845070422535211,0.758620689655172,0.702702702702703,0.716216216216216,0.75,0.680851063829787,0.581818181818182,0.425,0.565217391304348,0.432432432432432,0.416666666666667,0.390243902439024,0.424242424242424,0.372093023255814,0,0,0,0
"Santana","Smooth",0.984502923976608,0.972222222222222,0.957142857142857,0.984126984126984,0.879310344827586,0.916666666666667,0.934782608695652,0.792452830188679,0.8125,0.75,0.6,0.55,0.526315789473684,0.482758620689655,0.527777777777778,0,0,0,0,0,0,0,0,0
"Sarah McLachlan","Adia",0.598315611485058,0.507692307692308,0.514285714285714,0.4,0.484375,0.292307692307692,0.317460317460317,0.340425531914894,0.225806451612903,0.191489361702128,0.153846153846154,0.0833333333333333,0.135135135135135,0.153846153846154,0.116279069767442,0.0714285714285714,0,0,0,0,0,0,0,0
"Sarah McLachlan","Angel",0.657487952299273,0.557377049180328,0.392156862745098,0.5,0.442622950819672,0.5,0.456521739130435,0.339622641509434,0.212765957446809,0.297872340425532,0.173076923076923,0.219512195121951,0.166666666666667,0.321428571428571,0.153846153846154,0,0,0,0,0,0,0,0,0
"Savage Garden","I Knew I Loved You",0.824753059475888,0.706666666666667,0.768115942028985,0.685714285714286,0.685185185185185,0.62962962962963,0.6,0.516666666666667,0.535714285714286,0.46031746031746,0.25531914893617,0.35,0.212121212121212,0.285714285714286,0.24,0,0,0,0,0,0,0,0,0
"Savage Garden","I Want You",0.724763979665941,0.764705882352941,0.615384615384615,0.613333333333333,0.711538461538462,0.381818181818182,0.609756097560976,0.337662337662338,0.46,0.214285714285714,0.162790697674419,0.108695652173913,0.13953488372093,0.170731707317073,0.108108108108108,0.166666666666667,0.114285714285714,0,0,0,0,0,0,0
"Savage Garden","Truly Madly Deeply",0.795697659828095,0.777777777777778,0.679611650485437,0.583333333333333,0.641509433962264,0.530612244897959,0.626373626373626,0.535714285714286,0.402777777777778,0.358974358974359,0.253012048192771,0.23728813559322,0.117647058823529,0.130434782608696,0.131578947368421,0.272727272727273,0,0,0,0,0,0,0,0
"Scorpions","Wind Of Change",0.614218496571438,0.459459459459459,0.418604651162791,0.419354838709677,0.346153846153846,0.311475409836066,0.307692307692308,0.322033898305085,0.323943661971831,0.379310344827586,0.226666666666667,0.142857142857143,0.39622641509434,0.158730158730159,0.25,0.166666666666667,0.256410256410256,0.25,0.171428571428571,0.341463414634146,0.375,0.347826086956522,0.441176470588235,0
"Seal","Kiss From A Rose",0.961187337458524,0.848484848484849,0.963636363636364,0.971830985915493,0.923076923076923,0.9,0.857142857142857,0.857142857142857,0.859375,0.753246753246753,0.836734693877551,0.69811320754717,0.739130434782609,0.6,0.638888888888889,0.5,0.685714285714286,0.387096774193548,0.285714285714286,0,0,0,0,0
"Seduction","Two To Make It Right",0.572020609318996,0.527777777777778,0.7,0.473684210526316,0.275,0.360655737704918,0.327586206896552,0.191176470588235,0.26865671641791,0.222222222222222,0.276923076923077,0.189655172413793,0.153846153846154,0.1875,0.220338983050847,0.2,0.232558139534884,0.0930232558139535,0.179487179487179,0.108108108108108,0.162162162162162,0.146341463414634,0.1875,0.0384615384615385
"Shaggy","Boombastic",0.818459907007097,0.703125,0.754098360655738,0.793103448275862,0.629032258064516,0.608695652173913,0.608695652173913,0.6,0.583333333333333,0.507462686567164,0.425925925925926,0.467741935483871,0.553191489361702,0.37037037037037,0.358490566037736,0.315789473684211,0.333333333333333,0.352941176470588,0.352941176470588,0,0,0,0,0
"Shai","If I Ever Fall In Love",0.467265976157905,0.431372549019608,0.425531914893617,0.340425531914894,0.264150943396226,0.296875,0.188405797101449,0.23943661971831,0.3,0.193548387096774,0.12280701754386,0.173333333333333,0.16,0.137254901960784,0.0483870967741935,0.108695652173913,0.140350877192982,0.0625,0.0555555555555556,0.0869565217391304,0.0689655172413793,0.0357142857142857,0,0
"Shania Twain","From This Moment On",0.532903246018,0.677966101694915,0.472972972972973,0.524590163934426,0.590163934426229,0.515625,0.408450704225352,0.403225806451613,0.25,0.375,0.192307692307692,0.203703703703704,0.131578947368421,0.205882352941176,0.206896551724138,0.333333333333333,0,0,0,0,0,0,0,0
"Shania Twain","You're Still The One",0.948481852263832,0.870967741935484,0.878787878787879,0.830769230769231,0.862068965517241,0.761194029850746,0.745762711864407,0.728571428571429,0.725,0.577777777777778,0.530612244897959,0.384615384615385,0.441860465116279,0.172413793103448,0.269230769230769,0.272727272727273,0,0,0,0,0,0,0,0
"Shanice","I Love Your Smile",0.621707268766092,0.395348837209302,0.306122448979592,0.452830188679245,0.372881355932203,0.276595744680851,0.306451612903226,0.25,0.236111111111111,0.153846153846154,0.125,0.112903225806452,0.0625,0.173076923076923,0.147540983606557,0.0909090909090909,0.122448979591837,0.0869565217391304,0.102040816326531,0.05,0.037037037037037,0,0,0
"Shanice","Saving Forever For You",0.397354497354497,0.514285714285714,0.260869565217391,0.14,0.26530612244898,0.258064516129032,0.15625,0.153846153846154,0.135593220338983,0.184615384615385,0.161764705882353,0.125,0.102040816326531,0.126984126984127,0.106382978723404,0.0975609756097561,0.16,0.18,0.166666666666667,0.1,0.0909090909090909,0,0,0
"Sheryl Crow","All I Wanna Do",0.934520871270917,0.933438985736926,0.931528662420382,0.924528301886792,0.895894428152493,0.877333333333333,0.841880341880342,0.822192513368984,0.77445652173913,0.698133918770582,0.684931506849315,0.617563739376771,0.577874818049491,0.554347826086957,0.468847352024922,0.415094339622642,0.377586206896552,0.367041198501873,0.255670103092783,0.246296296296296,0,0,0,0
"Silk","Freak Me",0.265804597701149,0.254237288135593,0.307692307692308,0.1875,0.159420289855072,0.126760563380282,0.145161290322581,0.109090909090909,0.171875,0.166666666666667,0.0862068965517241,0.0566037735849057,0.0338983050847458,0.0357142857142857,0.0638297872340425,0.0327868852459016,0.0666666666666667,0.0714285714285714,0.0769230769230769,0.0434782608695652,0.0625,0,0,0
"Sinead O'Connor","Nothing Compares 2 U",0.825108225108225,0.65625,0.75,0.720930232558139,0.535714285714286,0.521739130434783,0.525423728813559,0.470588235294118,0.454545454545455,0.3,0.338461538461538,0.366666666666667,0.193548387096774,0.207317073170732,0.283018867924528,0.152542372881356,0.183333333333333,0.0952380952380952,0.145833333333333,0.162790697674419,0.0833333333333333,0.125,0.185185185185185,0.0714285714285714
"Sir Mix-A-Lot","Baby Got Back",0.811926961926962,0.8125,0.890909090909091,0.87719298245614,0.85,0.846153846153846,0.859375,0.847457627118644,0.879310344827586,0.833333333333333,0.9,0.819444444444444,0.936507936507937,0.816666666666667,0.814814814814815,0.787234042553192,0.818181818181818,0.818181818181818,0.740740740740741,0.8125,0.694444444444444,0.794117647058823,0,0
"Sixpence None The Richer","Kiss Me",0.969741631031954,0.956521739130435,0.907407407407407,0.864864864864865,0.805555555555556,0.887096774193548,0.8,0.88,0.78125,0.658536585365854,0.645833333333333,0.742857142857143,0.755555555555556,0.64,0.689655172413793,0,0,0,0,0,0,0,0,0
"Smash Mouth","All Star",0.969596742454058,1,0.985507246376812,0.942028985507246,0.95,0.953846153846154,0.92,0.886363636363636,0.909090909090909,0.91304347826087,0.931818181818182,1,0.894736842105263,0.925925925925926,0.925,0,0,0,0,0,0,0,0,0
"Snap!","The Power",1,0.979591836734694,0.96969696969697,0.933333333333333,0.928571428571429,0.980769230769231,0.947368421052632,0.944444444444444,0.950617283950617,0.938461538461538,0.916666666666667,0.933333333333333,0.9375,0.887323943661972,0.90625,0.946428571428571,0.928571428571429,0.9,0.96,0.933333333333333,0.953488372093023,0.685714285714286,0.875,0.851851851851852
"Snow","Informer",0.893762183235867,0.833333333333333,0.676923076923077,0.696428571428571,0.836363636363636,0.734375,0.528571428571429,0.5,0.597222222222222,0.4,0.588235294117647,0.478260869565217,0.421052631578947,0.4,0.338461538461538,0.320754716981132,0.277777777777778,0.363636363636364,0.257142857142857,0.315789473684211,0.21875,0,0,0
"Somethin' For The People","My Love Is The Shhh!",0.253583304666896,0.306451612903226,0.213333333333333,0.192307692307692,0.176470588235294,0.147540983606557,0.166666666666667,0.181818181818182,0.157894736842105,0.188679245283019,0.16,0.122448979591837,0.163265306122449,0.0344827586206897,0.0588235294117647,0.0444444444444444,0.161290322580645,0,0,0,0,0,0,0
"Soul For Real","Candy Rain",0.221675205846715,0.185185185185185,0.280701754385965,0.241935483870968,0.157142857142857,0.202898550724638,0.196969696969697,0.0638297872340425,0.04,0.0851063829787234,0.125,0.0172413793103448,0.0754716981132075,0.13953488372093,0.0588235294117647,0.0789473684210526,0,0.032258064516129,0.1,0,0,0,0,0
"Spice Girls, The","Wannabe",0.995098039215686,0.983050847457627,1,1,0.984126984126984,0.950819672131147,0.984126984126984,1,0.96078431372549,0.983333333333333,0.958333333333333,0.943396226415094,0.878048780487805,0.9375,0.896551724137931,0.885714285714286,0.880952380952381,0,0,0,0,0,0,0
"Stevie B","Because I Love You",0.421057347670251,0.451612903225806,0.514285714285714,0.30188679245283,0.255813953488372,0.296296296296296,0.2,0.191489361702128,0.126984126984127,0.137931034482759,0.0769230769230769,0.153846153846154,0.0735294117647059,0.09375,0.175438596491228,0.0892857142857143,0.148148148148148,0.0588235294117647,0.166666666666667,0.142857142857143,0.0652173913043478,0.136363636363636,0.214285714285714,0.0666666666666667
"Styx","Show Me The Way",0.39551656920078,0.354838709677419,0.333333333333333,0.204545454545455,0.229166666666667,0.265625,0.2,0.194029850746269,0.230769230769231,0.17741935483871,0.14,0.114754098360656,0.0769230769230769,0.158730158730159,0.122448979591837,0.0980392156862745,0.142857142857143,0.152173913043478,0.107142857142857,0.0833333333333333,0.0909090909090909,0.214285714285714,0.15,0
"Sugar Ray","Every Morning",0.737756121939031,0.720588235294118,0.671875,0.629032258064516,0.525423728813559,0.593220338983051,0.45,0.430769230769231,0.422222222222222,0.26,0.411764705882353,0.294117647058824,0.263157894736842,0.0967741935483871,0.266666666666667,0,0,0,0,0,0,0,0,0
"Surface","The First Time",0.38644018583043,0.5,0.224489795918367,0.137931034482759,0.189655172413793,0.2,0.121212121212121,0.0597014925373134,0.0175438596491228,0.0833333333333333,0.0655737704918033,0.087719298245614,0.164179104477612,0.0238095238095238,0.0208333333333333,0.0363636363636364,0.0188679245283019,0.0487804878048781,0.037037037037037,0.0571428571428571,0.0882352941176471,0.0333333333333333,0.1875,0
"Sweet Sensation","If Wishes Came True",0.223338136000226,0.117647058823529,0.2,0.204081632653061,0.0784313725490196,0.152173913043478,0.0576923076923077,0.0952380952380952,0.078125,0.0769230769230769,0.0461538461538462,0.0422535211267606,0.0597014925373134,0.0615384615384615,0.0806451612903226,0.032258064516129,0,0,0.0357142857142857,0.0769230769230769,0.0909090909090909,0.027027027027027,0.103448275862069,0.0689655172413793
"TLC","Baby-Baby-Baby",0.482475490196078,0.342105263157895,0.311111111111111,0.338235294117647,0.267857142857143,0.161290322580645,0.254237288135593,0.169014084507042,0.126984126984127,0.0526315789473684,0.0980392156862745,0.157142857142857,0.0862068965517241,0.0217391304347826,0.0535714285714286,0.0508474576271186,0.0681818181818182,0.0363636363636364,0.0487804878048781,0.138888888888889,0.0909090909090909,0.03125,0,0
"TLC","Creep",0.63768115942029,0.576923076923077,0.560606060606061,0.642857142857143,0.444444444444444,0.472972972972973,0.457627118644068,0.354838709677419,0.430379746835443,0.326530612244898,0.14,0.230769230769231,0.159090909090909,0.244897959183673,0.178571428571429,0.153846153846154,0.027027027027027,0.275862068965517,0.137931034482759,0,0,0,0,0
"TLC","No Scrubs",0.956410256410256,0.931034482758621,0.876923076923077,0.837837837837838,0.888888888888889,0.824561403508772,0.803921568627451,0.679245283018868,0.755102040816326,0.75,0.717948717948718,0.636363636363636,0.555555555555556,0.515151515151515,0.676470588235294,0,0,0,0,0,0,0,0,0
"TLC","Red Light Special",0.400935333010805,0.4375,0.421875,0.358208955223881,0.352112676056338,0.155172413793103,0.166666666666667,0.163934426229508,0.141025641025641,0.0952380952380952,0.0943396226415094,0.0714285714285714,0.0476190476190476,0.0612244897959184,0.0363636363636364,0.0408163265306122,0.0238095238095238,0.105263157894737,0.161290322580645,0,0,0,0,0
"TLC","Unpretty",0.658686899518888,0.60655737704918,0.612903225806452,0.518518518518518,0.418181818181818,0.327272727272727,0.26,0.169811320754717,0.239130434782609,0.222222222222222,0.260869565217391,0.19047619047619,0.108108108108108,0.16,0.206896551724138,0,0,0,0,0,0,0,0,0
"TLC","Waterfalls",0.963088330109607,0.959183673469388,0.875,0.872340425531915,0.852459016393443,0.849315068493151,0.9,0.816326530612245,0.811111111111111,0.746031746031746,0.766666666666667,0.618181818181818,0.829268292682927,0.613636363636364,0.551020408163265,0.431818181818182,0.511627906976744,0.578947368421053,0.44,0,0,0,0,0
